,loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,customer_lifetime_value,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
10860,212189,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Married,Star,,Standard,,,,
10861,216487,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95289.0,Single,Star,,Standard,,,,
10862,674118,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,95289.0,Single,Star,,Standard,,,,
10863,880436,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,60677.0,Single,Star,,Standard,,,,
10864,387455,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62181.0,Married,Star,,Standard,,,,
10865,877124,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,62181.0,Married,Star,,Standard,,,,
10866,107461,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,,Standard,,,,
10867,785076,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Married,Star,,Standard,,,,
10868,510353,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,,Standard,,,,
10869,764896,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Married,Star,,Standard,,,,
10870,838845,Canada,Alberta,Edmonton,T9G 1W3,Female,College,,Married,Star,,Standard,,,2018.0,
10871,929712,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Star,,Standard,,,2017.0,
10872,229391,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,73051.0,Single,Star,,Standard,,,,
10873,576654,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,73051.0,Single,Star,,Standard,,,,
10874,459164,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,85094.0,Married,Star,,2018 Promotion,,,,
10875,393101,Canada,Ontario,Toronto,P5S 6R4,Female,High School or Below,59429.0,Married,Star,,Standard,,,,
10876,574627,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,59429.0,Married,Star,,Standard,,,,
10877,276035,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,71204.0,Single,Star,,Standard,,,,
10878,445679,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,71204.0,Single,Star,,Standard,,,,
10879,474458,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,70867.0,Divorced,Star,,Standard,,,,1.0
10880,237858,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,57510.0,Single,Star,,2018 Promotion,,,,
10881,200744,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,62089.0,Divorced,Star,,Standard,,,,
10882,448354,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,62089.0,Divorced,Star,,Standard,,,,
10883,421744,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,,Standard,,,,
10884,953892,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,,Standard,,,,
10885,474894,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,52907.0,Divorced,Star,,2018 Promotion,,,,
10886,794323,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Single,Star,,Standard,,,,
10887,622992,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,63424.0,Married,Star,,Standard,,,,
10888,711571,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,63424.0,Married,Star,,Standard,,,2017.0,
10889,206772,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Single,Star,,Standard,,,,
10890,860099,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Single,Star,,Standard,,,,
10891,348215,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,63521.0,Married,Star,,Standard,,,,
10892,966089,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,63521.0,Married,Star,,Standard,,,,
10893,208323,Canada,Alberta,Edmonton,T9G 1W3,Female,High School or Below,52209.0,Married,Star,,Standard,,,,
10894,244296,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,52209.0,Married,Star,,Standard,,,,
10895,577501,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Star,,Standard,,,,
10896,961218,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Married,Star,,Standard,,,,
10897,604076,Canada,Ontario,London,M5B 3E4,Male,College,,Married,Star,,Standard,,,2016.0,
10898,343103,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,56409.0,Married,Star,,Standard,,,,
10899,454880,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,56409.0,Married,Star,,Standard,,,,
10900,328188,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,90991.0,Married,Star,,Standard,,,,
10901,401350,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,90991.0,Married,Star,,Standard,,,,
10902,947679,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,68869.0,Single,Star,,2018 Promotion,,,,
10903,625451,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,97127.0,Single,Star,,Standard,,,,
10904,908882,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,68916.0,Divorced,Star,,Standard,,,,
10905,979644,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,68916.0,Divorced,Star,,Standard,,,,
10906,492090,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Married,Star,,2018 Promotion,,,,
10907,887266,Canada,Ontario,Toronto,M8Y 4K8,Female,High School or Below,71147.0,Divorced,Star,,Standard,,,,
10908,128032,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,97363.0,Single,Star,,Standard,,,,
10909,171042,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10910,337066,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10911,581651,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,97363.0,Single,Star,,Standard,,,,
10912,582066,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10913,643705,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10914,752107,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10915,798881,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10916,868025,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10917,918112,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,97363.0,Single,Star,,Standard,,,,
10918,977305,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,97363.0,Single,Star,,Standard,,,,
10919,447796,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59575.0,Married,Star,,Standard,,,,
10920,584845,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,59575.0,Married,Star,,Standard,,,,
10921,225279,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,67271.0,Married,Star,,2018 Promotion,,,,
10922,498643,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,286236.0,Married,Star,,Standard,,,,
10923,489985,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,55317.0,Divorced,Star,,Standard,,,,
10924,104267,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,28642.0,Married,Star,,2018 Promotion,,,,
10925,474047,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,71412.0,Married,Star,,Standard,,,2016.0,
10926,651469,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,71412.0,Married,Star,,Standard,,,2015.0,
10927,190227,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,,Standard,,,,
10928,212849,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Star,,Standard,,,,
10929,100753,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,47717.0,Divorced,Star,,Standard,,,,
10930,794723,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,47717.0,Divorced,Star,,Standard,,,,
10931,712584,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Married,Star,,2018 Promotion,,,,
10932,460349,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,100694.0,Single,Star,,Standard,,,,
10933,317776,Canada,Newfoundland,St. John's,A1C 6H9,Male,Doctor,238930.0,Married,Star,,Standard,,,,
10934,798352,Canada,Quebec,Quebec City,G1B 3L5,Male,Doctor,238930.0,Married,Star,,Standard,,,2015.0,
10935,543901,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,82587.0,Divorced,Star,,Standard,,,,
10936,837641,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,82587.0,Divorced,Star,,Standard,,,,
10937,947750,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,67059.0,Married,Star,,2018 Promotion,,,,
10938,718962,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,95520.0,Married,Star,,Standard,,,,
10939,309304,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Star,,Standard,,,,
10940,834537,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Married,Star,,Standard,,,,
10941,515775,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,57264.0,Married,Star,,Standard,,,,
10942,576363,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,99521.0,Divorced,Star,,Standard,,,,
10943,696732,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,99521.0,Divorced,Star,,Standard,,,,
10944,190827,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Married,Star,,Standard,,,,
10945,599372,Canada,Ontario,Toronto,M2M 6J7,Female,College,,Married,Star,,Standard,,,,
10946,641121,Canada,Alberta,Calgary,T3E 2V9,Female,College,,Married,Star,,Standard,,,2015.0,
10947,446988,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,73339.0,Married,Star,,Standard,,,,
10948,863280,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,73339.0,Married,Star,,Standard,,,,
10949,319768,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Single,Star,,2018 Promotion,,,2018.0,
10950,618719,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,50570.0,Married,Star,,Standard,,,,
10951,381189,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,59429.0,Divorced,Star,,Standard,,,,
10952,575821,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,59429.0,Divorced,Star,,Standard,,,,
10953,172284,Canada,Ontario,Toronto,P1J 8T7,Female,Master,97596.0,Divorced,Star,,Standard,,,,
10954,243191,Canada,Ontario,Sudbury,M5V 1G5,Male,Master,97596.0,Divorced,Star,,Standard,,,,
10955,269694,Canada,Alberta,Peace River,T9O 2W2,Female,Master,97596.0,Divorced,Star,,Standard,,,,
10956,312545,Canada,Quebec,Tremblant,H5Y 2S9,Female,Master,97596.0,Divorced,Star,,Standard,,,,
10957,353096,Canada,Ontario,Kingston,M9K 2P4,Male,Master,97596.0,Divorced,Star,,Standard,,,,
10958,401766,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,97596.0,Divorced,Star,,Standard,,,,
10959,446352,Canada,British Columbia,Vancouver,V5R 1W3,Female,Master,97596.0,Divorced,Star,,Standard,,,,
10960,356578,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,105563.0,Married,Star,,2018 Promotion,,,,
10961,549686,Canada,Ontario,Trenton,K8V 4B2,Male,Master,97596.0,Divorced,Star,,Standard,,,,
10962,911668,Canada,New Brunswick,Moncton,E1A 2A7,Male,Master,97596.0,Divorced,Star,,Standard,,,,
10963,453032,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,104953.0,Married,Star,,Standard,,,,
10964,696562,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,104953.0,Married,Star,,Standard,,,,
10965,559576,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,72072.0,Married,Star,,Standard,,,,
10966,822205,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,72072.0,Married,Star,,Standard,,,,
10967,513099,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,83221.0,Single,Star,,Standard,,,,
10968,765655,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,83221.0,Single,Star,,Standard,,,,
10969,316933,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,59073.0,Married,Star,,Standard,,,,
10970,890650,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,59073.0,Married,Star,,Standard,,,,
10971,162489,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,63048.0,Single,Star,,Standard,,,,
10972,950933,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63048.0,Single,Star,,Standard,,,,
10973,139135,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Single,Star,,Standard,,,,
10974,374931,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,78406.0,Married,Star,,Standard,,,,
10975,713520,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,,Standard,,,,
10976,779106,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,78406.0,Married,Star,,Standard,,,,
10977,778066,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,49243.0,Married,Star,,Standard,,,,
10978,820204,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,49243.0,Married,Star,,Standard,,,,
10979,597294,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,52971.0,Married,Star,,2018 Promotion,,,,
10980,592350,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,93736.0,Married,Star,,Standard,,,,
10981,113578,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,59034.0,Married,Star,,Standard,,,2017.0,
10982,900853,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,59034.0,Married,Star,,Standard,,,,
10983,318755,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,51438.0,Married,Star,,Standard,,,,
10984,469660,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,51438.0,Married,Star,,Standard,,,,
10985,133821,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,61951.0,Married,Star,,Standard,,,,
10986,915156,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,61951.0,Married,Star,,Standard,,,,1.0
10987,961463,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,59210.0,Married,Star,,2018 Promotion,,,,
10988,948714,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,98620.0,Single,Star,,Standard,,,,
10989,783255,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,,Standard,,,,
10990,796544,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Single,Star,,Standard,,,2017.0,
10991,134012,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,84496.0,Single,Star,,Standard,,,,
10992,841948,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,84496.0,Single,Star,,Standard,,,,
10993,536018,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,51478.0,Single,Star,,Standard,,,,
10994,603545,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,51478.0,Single,Star,,Standard,,,,
10995,338750,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,53310.0,Married,Star,,Standard,,,,
10996,982535,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53310.0,Married,Star,,Standard,,,,
10997,138121,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Divorced,Star,,Standard,,,,
10998,516594,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Divorced,Star,,Standard,,,,
10999,796943,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,95273.0,Married,Star,,Standard,,,2014.0,
11000,844677,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,95273.0,Married,Star,,Standard,,,,
11001,528782,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,50966.0,Married,Star,,Standard,,,2015.0,
11002,942355,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,50966.0,Married,Star,,Standard,,,,
11003,140391,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,48042.0,Divorced,Star,,Standard,,,,
11004,220538,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,48042.0,Divorced,Star,,Standard,,,,
11005,178565,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,63907.0,Married,Star,,Standard,,,,
11006,729173,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,66552.0,Married,Star,,Standard,,,,
11007,781924,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,66552.0,Married,Star,,Standard,,,,
11008,453133,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,70675.0,Married,Star,,Standard,,,,
11009,465421,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70675.0,Married,Star,,Standard,,,,
11010,439252,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Single,Star,,Standard,,,2017.0,
11011,985839,Canada,Ontario,Toronto,M2M 6J7,Male,College,,Single,Star,,Standard,,,,
11012,321012,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,84752.0,Married,Star,,Standard,,,,
11013,528331,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,84752.0,Married,Star,,Standard,,,,
11014,383391,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,54747.0,Married,Star,,Standard,,,,
11015,186810,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,82566.0,Married,Star,,Standard,,,,
11016,771901,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,82566.0,Married,Star,,Standard,,,,
11017,104960,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,90265.0,Married,Star,,Standard,,,,
11018,129533,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,59926.0,Married,Star,,2018 Promotion,,,,
11019,253412,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,90265.0,Married,Star,,Standard,,,,
11020,293689,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,90265.0,Married,Star,,Standard,,,,
11021,348400,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,90265.0,Married,Star,,Standard,,,,
11022,354461,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,90265.0,Married,Star,,Standard,,,,
11023,478986,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,90265.0,Married,Star,,Standard,,,,
11024,729444,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,90265.0,Married,Star,,Standard,,,,
11025,750649,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,90265.0,Married,Star,,Standard,,,,
11026,805170,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,90265.0,Married,Star,,Standard,,,,
11027,834790,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,90265.0,Married,Star,,Standard,,,,
11028,997434,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,90265.0,Married,Star,,Standard,,,,
11029,218757,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,90046.0,Single,Star,,Standard,,,,
11030,830171,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,90046.0,Single,Star,,Standard,,,,8.0
11031,571239,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,96393.0,Married,Star,,Standard,,,,
11032,976529,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,96393.0,Married,Star,,Standard,,,,
11033,127785,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,68641.0,Married,Star,,Standard,,,,
11034,503357,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,68641.0,Married,Star,,Standard,,,,
11035,166865,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87330.0,Married,Star,,Standard,,,,
11036,313732,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,87330.0,Married,Star,,Standard,,,,
11037,254579,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,57627.0,Married,Star,,Standard,,,,
11038,631583,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,57627.0,Married,Star,,Standard,,,,
11039,799657,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,56145.0,Single,Star,,Standard,,,,
11040,957881,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,56145.0,Single,Star,,Standard,,,,
11041,649422,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,86009.0,Married,Star,,Standard,,,,
11042,733627,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,86009.0,Married,Star,,Standard,,,,
11043,515929,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,48399.0,Married,Star,,Standard,,,,
11044,570600,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,48399.0,Married,Star,,Standard,,,,
11045,640614,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,,Standard,,,,
11046,864845,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Star,,Standard,,,,
11047,431640,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Married,Star,,Standard,,,,
11048,850414,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,,Standard,,,,
11049,352490,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,44154.0,Married,Star,,Standard,,,,
11050,593327,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,44154.0,Married,Star,,Standard,,,2018.0,
11051,114214,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,,Standard,,,2018.0,
11052,562644,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Married,Star,,Standard,,,,
11053,618494,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,,Standard,,,,
11054,774386,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Star,,2018 Promotion,,,,
11055,734458,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,50482.0,Married,Star,,Standard,,,,10.0
11056,784946,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,50482.0,Married,Star,,Standard,,,,
11057,433477,Canada,Ontario,Kingston,M9K 2P4,Female,Doctor,151258.0,Married,Star,,Standard,,,,
11058,489244,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Doctor,151258.0,Married,Star,,Standard,,,,
11059,352216,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,48650.0,Single,Star,,Standard,,,,
11060,582874,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Single,Star,,2018 Promotion,,,,
11061,492496,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,49371.0,Married,Star,,Standard,,,,
11062,747571,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,49371.0,Married,Star,,Standard,,,,
11063,843737,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,,Single,Star,,Standard,,,,
11064,278854,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Divorced,Star,,Standard,,,,
11065,483969,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Divorced,Star,,Standard,,,,
11066,547500,Canada,Ontario,London,M5B 3E4,Female,Bachelor,84741.0,Married,Star,,Standard,,,,
11067,354084,Canada,Alberta,Calgary,T3E 2V9,Male,College,,Single,Star,,Standard,,,,
11068,634386,Canada,Ontario,Toronto,M2M 6J7,Male,College,,Single,Star,,Standard,,,,
11069,482551,Canada,Ontario,Toronto,P2T 6G3,Female,College,,Single,Star,,Standard,,,,
11070,788947,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,,Standard,,,,
11071,753089,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,96344.0,Married,Star,,Standard,,,,
11072,877419,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,96344.0,Married,Star,,Standard,,,2018.0,
11073,106616,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,53879.0,Married,Star,,Standard,,,,
11074,618022,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,53879.0,Married,Star,,Standard,,,,
11075,586365,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Single,Star,,Standard,,,,
11076,677153,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,,Standard,,,,
11077,193946,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,99256.0,Married,Star,,Standard,,,,
11078,891128,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,99256.0,Married,Star,,Standard,,,,
11079,358151,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Star,,Standard,,,,
11080,430559,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,College,,Single,Star,,Standard,,,2016.0,
